listing_name,address,nickname,property_type,bedrooms,bathrooms,accommodates,active,month,airbnb_revenue,airbnb_bookings,airbnb_nights,vrbo_revenue,vrbo_bookings,vrbo_nights,booking_com_revenue,booking_com_bookings,booking_com_nights,direct_revenue,direct_bookings,direct_nights,other_revenue,other_bookings,other_nights,total_revenue,total_bookings,total_nights
DET - CPL - 605,"Griswold Street 1145, Detroit, Michigan 48226-1901, United States",DET - CPL - 605,Apartment,2,2.0,6,True,2025-12,778.24,2,6,1573.97,2,8,0.0,0,0,0.0,0,0,2415.32,4,9,4767.53,8,23
DET - CPL - 605,"Griswold Street 1145, Detroit, Michigan 48226-1901, United States",DET - CPL - 605,Apartment,2,2.0,6,True,2026-01,1497.34,2,7,1568.6,3,9,655.77,1,2,539.76,1,1,383.62,1,2,4645.09,8,21
DET - CPL - 605,"Griswold Street 1145, Detroit, Michigan 48226-1901, United States",DET - CPL - 605,Apartment,2,2.0,6,True,2026-02,0.0,0,0,1732.76,1,13,718.34,1,4,1446.42,3,5,0.0,0,0,3897.52,5,22
DET - CPL - 605,"Griswold Street 1145, Detroit, Michigan 48226-1901, United States",DET - CPL - 605,Apartment,2,2.0,6,True,2026-03,0.0,0,0,1858.59,1,4,0.0,0,0,0.0,0,0,0.0,0,0,1858.59,1,4
DET - CPL - 605,"Griswold Street 1145, Detroit, Michigan 48226-1901, United States",DET - CPL - 605,Apartment,2,2.0,6,True,2026-05,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4154.93,1,5,4154.93,1,5
DET - CPL - 705,"1145 Griswold Street, Detroit, Michigan 48226, United States",DET - CPL - 705,Apartment,2,2.0,6,True,2025-02,799.28,1,2,2087.35,2,6,538.2,2,4,0.0,0,0,437.3,1,2,3862.13,6,14
DET - CPL - 705,"1145 Griswold Street, Detroit, Michigan 48226, United States",DET - CPL - 705,Apartment,2,2.0,6,True,2025-03,3729.65,6,13,561.75,1,2,1726.81,3,7,0.0,0,0,0.0,0,0,6018.21,10,22
DET - CPL - 705,"1145 Griswold Street, Detroit, Michigan 48226, United States",DET - CPL - 705,Apartment,2,2.0,6,True,2025-04,1188.61,1,2,3809.46,5,12,599.94,1,2,1654.22,1,5,0.0,0,0,7252.23,8,21
DET - CPL - 705,"1145 Griswold Street, Detroit, Michigan 48226, United States",DET - CPL - 705,Apartment,2,2.0,6,True,2025-05,5255.92,2,12,2781.78,3,7,2905.19,3,9,0.0,0,0,2762.69,2,8,13705.58,10,36
DET - CPL - 705,"1145 Griswold Street, Detroit, Michigan 48226, United States",DET - CPL - 705,Apartment,2,2.0,6,True,2025-06,2436.64,4,6,3452.78,4,10,0.0,0,0,0.0,0,0,0.0,0,0,5889.42,8,16
DET - CPL - 705,"1145 Griswold Street, Detroit, Michigan 48226, United States",DET - CPL - 705,Apartment,2,2.0,6,True,2025-07,455.9,1,2,5238.82,4,17,964.17,1,3,0.0,0,0,764.23,1,3,7423.12,7,25
DET - CPL - 705,"1145 Griswold Street, Detroit, Michigan 48226, United States",DET - CPL - 705,Apartment,2,2.0,6,True,2025-08,1775.1,2,5,3846.73,4,9,2273.5,5,13,0.0,0,0,0.0,0,0,7895.33,11,27
DET - CPL - 705,"1145 Griswold Street, Detroit, Michigan 48226, United States",DET - CPL - 705,Apartment,2,2.0,6,True,2025-09,2852.77,4,12,2738.5,2,6,1955.07,2,4,0.0,0,0,0.0,0,0,7546.34,8,22
DET - CPL - 705,"1145 Griswold Street, Detroit, Michigan 48226, United States",DET - CPL - 705,Apartment,2,2.0,6,True,2025-10,807.04,1,3,1143.83,1,3,5523.52,4,14,0.0,0,0,2091.65,1,7,9566.04,7,27
DET - CPL - 705,"1145 Griswold Street, Detroit, Michigan 48226, United States",DET - CPL - 705,Apartment,2,2.0,6,True,2025-11,7234.1,7,21,0.0,0,0,0.0,0,0,867.02,1,3,0.0,0,0,8101.12,8,24
DET - CPL - 705,"1145 Griswold Street, Detroit, Michigan 48226, United States",DET - CPL - 705,Apartment,2,2.0,6,True,2025-12,4823.66,4,17,0.0,0,0,1643.51,3,7,0.0,0,0,0.0,0,0,6467.17,7,24
DET - CPL - 705,"1145 Griswold Street, Detroit, Michigan 48226, United States",DET - CPL - 705,Apartment,2,2.0,6,True,2026-01,4119.35,5,19,0.0,0,0,1096.57,2,6,401.73,1,1,368.79,1,2,5986.44,9,28
DET - CPL - 705,"1145 Griswold Street, Detroit, Michigan 48226, United States",DET - CPL - 705,Apartment,2,2.0,6,True,2026-02,1612.47,2,6,0.0,0,0,0.0,0,0,0.0,0,0,815.73,2,5,2428.2,4,11
DET - CPL - 705,"1145 Griswold Street, Detroit, Michigan 48226, United States",DET - CPL - 705,Apartment,2,2.0,6,True,2026-03,11675.0,1,29,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,11675.0,1,29
DET - CPL - 705,"1145 Griswold Street, Detroit, Michigan 48226, United States",DET - CPL - 705,Apartment,2,2.0,6,True,2026-05,0.0,0,0,0.0,0,0,5296.86,1,5,2717.6,1,7,0.0,0,0,8014.46,2,12
DET - DSB - 1202,"Griswold Street 1212, Detroit, Michigan 48226, United States",DET - DSB - 1202,Apartment,2,2.0,6,True,2025-02,473.76,1,2,1237.29,1,3,364.36,1,2,84.53,1,1,736.61,1,2,2896.55,5,10
DET - DSB - 1202,"Griswold Street 1212, Detroit, Michigan 48226, United States",DET - DSB - 1202,Apartment,2,2.0,6,True,2025-03,4042.02,3,7,869.91,1,4,0.0,0,0,0.0,0,0,814.77,1,3,5726.7,5,14
DET - DSB - 1202,"Griswold Street 1212, Detroit, Michigan 48226, United States",DET - DSB - 1202,Apartment,2,2.0,6,True,2025-04,0.0,0,0,1171.43,1,4,0.0,0,0,338.49,1,1,3246.7,6,13,4756.62,8,18
DET - DSB - 1202,"Griswold Street 1212, Detroit, Michigan 48226, United States",DET - DSB - 1202,Apartment,2,2.0,6,True,2025-05,836.14,1,3,5823.79,3,12,0.0,0,0,0.0,0,0,1898.64,3,8,8558.57,7,23
DET - DSB - 1202,"Griswold Street 1212, Detroit, Michigan 48226, United States",DET - DSB - 1202,Apartment,2,2.0,6,True,2025-06,0.0,0,0,1719.68,2,7,373.72,1,2,0.0,0,0,3852.13,4,13,5945.53,7,22
DET - DSB - 1202,"Griswold Street 1212, Detroit, Michigan 48226, United States",DET - DSB - 1202,Apartment,2,2.0,6,True,2025-07,1496.71,2,8,2450.37,3,8,0.0,0,0,0.0,0,0,878.57,2,5,4825.65,7,21
DET - DSB - 1202,"Griswold Street 1212, Detroit, Michigan 48226, United States",DET - DSB - 1202,Apartment,2,2.0,6,True,2025-08,2641.31,3,10,0.0,0,0,756.0,1,3,0.0,0,0,2475.08,3,10,5872.39,7,23
DET - DSB - 1202,"Griswold Street 1212, Detroit, Michigan 48226, United States",DET - DSB - 1202,Apartment,2,2.0,6,True,2025-09,3617.13,4,13,0.0,0,0,0.0,0,0,0.0,0,0,1841.94,2,6,5459.07,6,19
DET - DSB - 1202,"Griswold Street 1212, Detroit, Michigan 48226, United States",DET - DSB - 1202,Apartment,2,2.0,6,True,2025-10,1509.32,1,3,1765.87,1,3,588.63,1,2,0.0,0,0,2983.57,4,11,6847.39,7,19
DET - DSB - 1202,"Griswold Street 1212, Detroit, Michigan 48226, United States",DET - DSB - 1202,Apartment,2,2.0,6,True,2025-11,1983.2,3,9,0.0,0,0,1697.08,1,4,0.0,0,0,562.87,1,2,4243.15,5,15
DET - DSB - 1202,"Griswold Street 1212, Detroit, Michigan 48226, United States",DET - DSB - 1202,Apartment,2,2.0,6,True,2025-12,2654.97,6,16,1109.58,1,2,336.26,1,2,0.0,0,0,1088.18,2,5,5188.99,10,25
DET - DSB - 1202,"Griswold Street 1212, Detroit, Michigan 48226, United States",DET - DSB - 1202,Apartment,2,2.0,6,True,2026-01,815.42,2,4,941.97,1,3,0.0,0,0,981.62,1,5,764.5,1,4,3503.51,5,16
DET - DSB - 1202,"Griswold Street 1212, Detroit, Michigan 48226, United States",DET - DSB - 1202,Apartment,2,2.0,6,True,2026-02,760.29,1,3,2004.11,2,6,0.0,0,0,0.0,0,0,0.0,0,0,2764.4,3,9
DET - DSB - 1206,"Griswold Street 1212, Detroit, Michigan 48226, United States",DET - DSB - 1206,Apartment,3,2.0,6,True,2025-11,1438.7,1,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1438.7,1,4
DET - DSB - 1206,"Griswold Street 1212, Detroit, Michigan 48226, United States",DET - DSB - 1206,Apartment,3,2.0,6,True,2025-12,3580.58,5,12,607.39,1,2,0.0,0,0,0.0,0,0,0.0,0,0,4187.97,6,14
DET - DSB - 1206,"Griswold Street 1212, Detroit, Michigan 48226, United States",DET - DSB - 1206,Apartment,3,2.0,6,True,2026-01,1000.47,2,4,767.55,1,2,610.47,1,3,0.0,0,0,0.0,0,0,2378.49,4,9
DET - DSB - 1206,"Griswold Street 1212, Detroit, Michigan 48226, United States",DET - DSB - 1206,Apartment,3,2.0,6,True,2026-02,1183.82,1,4,1541.77,2,5,0.0,0,0,0.0,0,0,1187.41,1,3,3913.0,4,12
DET - DSB - 1206,"Griswold Street 1212, Detroit, Michigan 48226, United States",DET - DSB - 1206,Apartment,3,2.0,6,True,2026-03,0.0,0,0,1254.98,1,3,0.0,0,0,0.0,0,0,0.0,0,0,1254.98,1,3
DET - DSB - 1207,"Griswold Street 1212, Detroit, Michigan 48226, United States",DET - DSB - 1207,Apartment,3,2.0,6,True,2025-11,2050.81,3,6,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2050.81,3,6
DET - DSB - 1207,"Griswold Street 1212, Detroit, Michigan 48226, United States",DET - DSB - 1207,Apartment,3,2.0,6,True,2025-12,4033.18,4,14,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4033.18,4,14
DET - DSB - 1207,"Griswold Street 1212, Detroit, Michigan 48226, United States",DET - DSB - 1207,Apartment,3,2.0,6,True,2026-01,4277.02,5,20,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4277.02,5,20
DET - DSB - 1207,"Griswold Street 1212, Detroit, Michigan 48226, United States",DET - DSB - 1207,Apartment,3,2.0,6,True,2026-02,4711.26,5,19,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4711.26,5,19
DET - DSB - 1207,"Griswold Street 1212, Detroit, Michigan 48226, United States",DET - DSB - 1207,Apartment,3,2.0,6,True,2026-03,1342.65,1,7,1262.39,1,4,0.0,0,0,0.0,0,0,0.0,0,0,2605.04,2,11
DET - DSB - 1207,"Griswold Street 1212, Detroit, Michigan 48226, United States",DET - DSB - 1207,Apartment,3,2.0,6,True,2026-04,1563.75,1,5,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1563.75,1,5
DET - DSB - 1207,"Griswold Street 1212, Detroit, Michigan 48226, United States",DET - DSB - 1207,Apartment,3,2.0,6,True,2026-06,3277.21,1,7,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,3277.21,1,7
PHIL - LOB - TEST,"922 North Broad Street, Philadelphia, Pennsylvania 19130, United States",PHIL - LOB - TEST,Apartment,1,1.0,4,True,2026-03,0.0,0,0,0.0,0,0,0.0,0,0,898.0,3,6,0.0,0,0,898.0,3,6
PHIL - LOB - TEST,"922 North Broad Street, Philadelphia, Pennsylvania 19130, United States",PHIL - LOB - TEST,Apartment,1,1.0,4,True,2026-06,430.88,1,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,430.88,1,3
PIT - ARV - 1309,"Liberty Avenue 400, Pittsburgh, Pennsylvania 15222, United States",PIT - ARV - 1309,Apartment,2,2.0,6,True,2025-02,404.49,1,4,0.0,0,0,1220.33,1,5,0.0,0,0,0.0,0,0,1624.82,2,9
PIT - ARV - 1309,"Liberty Avenue 400, Pittsburgh, Pennsylvania 15222, United States",PIT - ARV - 1309,Apartment,2,2.0,6,True,2025-03,1043.55,3,7,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1043.55,3,7
PIT - ARV - 1309,"Liberty Avenue 400, Pittsburgh, Pennsylvania 15222, United States",PIT - ARV - 1309,Apartment,2,2.0,6,True,2025-04,567.21,1,3,1330.04,1,3,1155.83,2,5,7327.42,1,26,913.88,2,4,11294.38,7,41
PIT - ARV - 1309,"Liberty Avenue 400, Pittsburgh, Pennsylvania 15222, United States",PIT - ARV - 1309,Apartment,2,2.0,6,True,2025-05,0.0,0,0,0.0,0,0,877.5,1,3,0.0,0,0,0.0,0,0,877.5,1,3
PIT - ARV - 1309,"Liberty Avenue 400, Pittsburgh, Pennsylvania 15222, United States",PIT - ARV - 1309,Apartment,2,2.0,6,True,2025-06,1900.35,3,8,1135.52,1,4,2433.79,2,6,0.0,0,0,0.0,0,0,5469.66,6,18
PIT - ARV - 1309,"Liberty Avenue 400, Pittsburgh, Pennsylvania 15222, United States",PIT - ARV - 1309,Apartment,2,2.0,6,True,2025-07,1043.7,2,4,0.0,0,0,4864.98,3,18,0.0,0,0,0.0,0,0,5908.68,5,22
PIT - ARV - 1309,"Liberty Avenue 400, Pittsburgh, Pennsylvania 15222, United States",PIT - ARV - 1309,Apartment,2,2.0,6,True,2025-08,0.0,0,0,2856.83,3,9,1117.96,2,5,0.0,0,0,0.0,0,0,3974.79,5,14
PIT - ARV - 1309,"Liberty Avenue 400, Pittsburgh, Pennsylvania 15222, United States",PIT - ARV - 1309,Apartment,2,2.0,6,True,2025-09,709.77,1,3,3511.31,2,12,0.0,0,0,0.0,0,0,1029.04,2,5,5250.12,5,20
PIT - ARV - 1309,"Liberty Avenue 400, Pittsburgh, Pennsylvania 15222, United States",PIT - ARV - 1309,Apartment,2,2.0,6,True,2025-10,1467.77,2,5,2782.74,1,5,2204.54,3,8,331.74,1,1,0.0,0,0,6786.79,7,19
PIT - ARV - 1309,"Liberty Avenue 400, Pittsburgh, Pennsylvania 15222, United States",PIT - ARV - 1309,Apartment,2,2.0,6,True,2025-11,454.7,1,3,1638.18,1,5,0.0,0,0,0.0,0,0,2264.49,2,6,4357.37,4,14
PIT - ARV - 1309,"Liberty Avenue 400, Pittsburgh, Pennsylvania 15222, United States",PIT - ARV - 1309,Apartment,2,2.0,6,True,2025-12,825.5,1,10,0.0,0,0,1008.85,2,7,0.0,0,0,778.9,1,6,2613.25,4,23
PIT - ARV - 1309,"Liberty Avenue 400, Pittsburgh, Pennsylvania 15222, United States",PIT - ARV - 1309,Apartment,2,2.0,6,True,2026-01,288.1,1,2,0.0,0,0,2227.98,3,16,0.0,0,0,889.97,1,4,3406.05,5,22
PIT - ARV - 1309,"Liberty Avenue 400, Pittsburgh, Pennsylvania 15222, United States",PIT - ARV - 1309,Apartment,2,2.0,6,True,2026-02,1064.35,2,9,546.05,1,3,288.39,1,3,0.0,0,0,737.68,1,3,2636.47,5,18
PIT - ARV - 1309,"Liberty Avenue 400, Pittsburgh, Pennsylvania 15222, United States",PIT - ARV - 1309,Apartment,2,2.0,6,True,2026-03,1054.41,2,8,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1054.41,2,8
PIT - ARV - 1309,"Liberty Avenue 400, Pittsburgh, Pennsylvania 15222, United States",PIT - ARV - 1309,Apartment,2,2.0,6,True,2026-04,0.0,0,0,0.0,0,0,5435.76,1,3,0.0,0,0,0.0,0,0,5435.76,1,3
PIT - ARV - 609,"Liberty Avenue 400, Pittsburgh, Pennsylvania 15222, United States",PIT - ARV - 609,Apartment,2,2.0,6,True,2025-02,0.0,0,0,605.34,1,2,0.0,0,0,885.78,1,3,0.0,0,0,1491.12,2,5
PIT - ARV - 609,"Liberty Avenue 400, Pittsburgh, Pennsylvania 15222, United States",PIT - ARV - 609,Apartment,2,2.0,6,True,2025-03,0.0,0,0,660.06,1,3,919.8,2,8,0.0,0,0,369.54,1,2,1949.4,4,13
PIT - ARV - 609,"Liberty Avenue 400, Pittsburgh, Pennsylvania 15222, United States",PIT - ARV - 609,Apartment,2,2.0,6,True,2025-04,567.92,1,2,1814.88,2,6,672.71,1,4,0.0,0,0,853.77,1,3,3909.28,5,15
PIT - ARV - 609,"Liberty Avenue 400, Pittsburgh, Pennsylvania 15222, United States",PIT - ARV - 609,Apartment,2,2.0,6,True,2025-05,1008.57,1,3,0.0,0,0,449.1,1,2,4989.37,1,16,593.89,1,2,7040.93,4,23
PIT - ARV - 609,"Liberty Avenue 400, Pittsburgh, Pennsylvania 15222, United States",PIT - ARV - 609,Apartment,2,2.0,6,True,2025-06,289.29,1,2,2819.3,2,7,1330.72,2,5,0.0,0,0,1029.5,1,3,5468.81,6,17
PIT - ARV - 609,"Liberty Avenue 400, Pittsburgh, Pennsylvania 15222, United States",PIT - ARV - 609,Apartment,2,2.0,6,True,2025-07,0.0,0,0,2503.43,2,6,2593.17,3,8,0.0,0,0,0.0,0,0,5096.6,5,14
PIT - ARV - 609,"Liberty Avenue 400, Pittsburgh, Pennsylvania 15222, United States",PIT - ARV - 609,Apartment,2,2.0,6,True,2025-08,1580.82,2,8,1252.86,2,4,1003.52,2,5,0.0,0,0,497.6,1,2,4334.8,7,19
PIT - ARV - 609,"Liberty Avenue 400, Pittsburgh, Pennsylvania 15222, United States",PIT - ARV - 609,Apartment,2,2.0,6,True,2025-09,0.0,0,0,2073.66,1,5,800.06,1,2,0.0,0,0,1647.61,4,9,4521.33,6,16
PIT - ARV - 609,"Liberty Avenue 400, Pittsburgh, Pennsylvania 15222, United States",PIT - ARV - 609,Apartment,2,2.0,6,True,2025-10,0.0,0,0,4774.32,2,8,0.0,0,0,0.0,0,0,1590.32,2,6,6364.64,4,14
PIT - ARV - 609,"Liberty Avenue 400, Pittsburgh, Pennsylvania 15222, United States",PIT - ARV - 609,Apartment,2,2.0,6,True,2025-11,0.0,0,0,3397.2,2,7,0.0,0,0,1219.8,1,3,600.52,1,2,5217.52,4,12
PIT - ARV - 609,"Liberty Avenue 400, Pittsburgh, Pennsylvania 15222, United States",PIT - ARV - 609,Apartment,2,2.0,6,True,2025-12,872.63,1,13,482.22,1,2,0.0,0,0,0.0,0,0,920.33,2,5,2275.18,4,20
PIT - ARV - 609,"Liberty Avenue 400, Pittsburgh, Pennsylvania 15222, United States",PIT - ARV - 609,Apartment,2,2.0,6,True,2026-01,785.64,2,7,0.0,0,0,2164.96,3,14,387.6,1,4,939.43,2,5,4277.63,8,30
PIT - ARV - 609,"Liberty Avenue 400, Pittsburgh, Pennsylvania 15222, United States",PIT - ARV - 609,Apartment,2,2.0,6,True,2026-02,0.0,0,0,589.38,1,3,118.58,1,2,0.0,0,0,1090.18,1,7,1798.14,3,12
PIT - ARV - 609,"Liberty Avenue 400, Pittsburgh, Pennsylvania 15222, United States",PIT - ARV - 609,Apartment,2,2.0,6,True,2026-03,529.41,1,3,1193.58,1,7,0.0,0,0,0.0,0,0,0.0,0,0,1722.99,2,10
PIT - ARV - 609,"Liberty Avenue 400, Pittsburgh, Pennsylvania 15222, United States",PIT - ARV - 609,Apartment,2,2.0,6,True,2026-04,0.0,0,0,6813.78,1,5,0.0,0,0,0.0,0,0,0.0,0,0,6813.78,1,5
